IND,RAIN,IND.1,T.MAX,IND.2,T.MIN,T.MIN.G,WIND
0,0.4,0.0,7.6,0.0,2.4,-1.7,17.0
0,12.0,0.0,7.2,1.0,-0.9,-5.2,7.71
0,0.5,0.0,6.8,0.0,0.3,-0.5,9.75
0,0.9,0.0,4.7,0.0,1.5,-2.0,9.87
0,2.1,0.0,4.5,1.0,-1.0,-7.0,7.12
0,27.8,0.0,6.0,1.0,-1.0,-2.6,18.0
0,0.0,0.0,4.9,0.0,2.4,1.1,14.88
0,0.3,0.0,3.0,1.0,-2.1,-9.6,10.96
0,1.0,0.0,3.4,1.0,-0.6,-1.4,4.42
0,3.1,0.0,8.2,0.0,0.6,-0.5,10.0
0,2.8,0.0,12.4,0.0,2.7,-1.9,10.0
0,7.9,0.0,11.6,0.0,7.4,4.0,19.41
0,0.6,0.0,12.6,0.0,6.6,4.5,15.54
0,1.4,0.0,10.8,0.0,5.5,2.0,20.12
0,0.3,0.0,11.5,0.0,5.0,6.0,16.42
4,0.0,0.0,10.4,0.0,8.8,3.2,8.08
0,0.1,0.0,9.8,0.0,1.6,-2.2,3.46
0,0.0,0.0,8.4,0.0,4.0,-0.6,0.46
0,0.0,0.0,8.3,0.0,5.2,3.0,0.54
0,0.0,0.0,8.0,0.0,4.5,1.0,8.75
0,0.0,0.0,8.0,0.0,2.7,-3.0,13.04
0,0.0,0.0,9.5,0.0,4.5,4.0,19.79
0,0.0,0.0,9.2,0.0,7.1,3.9,14.5
0,1.9,0.0,10.5,0.0,6.0,2.8,12.29
0,0.0,0.0,7.3,0.0,0.0,-6.4,8.75
0,0.3,0.0,12.6,0.0,1.4,-0.7,17.62
0,0.8,0.0,13.6,0.0,6.5,5.0,16.92
0,1.9,0.0,11.8,0.0,10.9,9.4,16.0
0,0.7,0.0,8.0,0.0,2.5,-1.1,15.59
0,0.0,0.0,6.7,0.0,2.3,-1.0,13.46
0,0.2,0.0,7.4,1.0,-0.4,-6.6,9.29
0,1.5,0.0,8.5,1.0,-2.1,-8.6,15.04
4,0.0,0.0,4.2,0.0,0.1,-3.0,6.67
0,0.9,0.0,1.8,1.0,-5.0,-12.0,8.71
4,0.0,0.0,4.4,1.0,-3.0,-3.8,5.63
4,0.0,0.0,5.0,1.0,-2.0,-6.0,1.75
0,10.0,0.0,5.6,1.0,-2.8,-5.8,3.88
4,0.0,0.0,5.8,0.0,0.0,-0.2,10.04
0,4.9,0.0,5.8,0.0,4.5,4.0,14.71
0,0.3,0.0,7.5,0.0,4.0,3.0,6.42
0,0.1,0.0,7.8,0.0,1.5,-2.0,9.92
0,0.0,0.0,6.0,0.0,4.0,2.3,14.71
0,0.0,0.0,6.7,0.0,1.5,-1.5,5.71
0,0.7,0.0,5.6,1.0,-1.0,-7.5,6.17
0,0.0,0.0,8.7,0.0,1.5,-1.2,7.58
0,0.0,0.0,7.3,1.0,-2.5,-8.2,3.63
0,0.0,0.0,8.0,1.0,-2.0,-3.3,3.0
0,0.0,0.0,7.4,1.0,-2.0,-6.9,2.37
0,0.7,0.0,5.4,1.0,-1.7,-4.6,12.12
0,0.0,0.0,4.7,0.0,1.7,-2.5,14.92
0,0.3,0.0,5.4,0.0,1.9,-2.9,8.46
0,0.0,0.0,3.6,1.0,-4.0,-10.9,8.29
4,0.0,0.0,4.4,1.0,-1.6,-8.7,9.87
4,0.0,0.0,6.4,1.0,-3.8,-10.5,4.83
0,0.0,0.0,6.5,0.0,1.5,-6.0,6.21
0,0.0,0.0,9.4,0.0,1.0,-7.0,11.83
0,0.0,0.0,8.6,0.0,1.0,-4.4,5.54
0,0.0,0.0,5.5,0.0,3.0,-0.2,4.63
0,0.0,0.0,10.3,1.0,-0.2,-4.2,7.08
0,0.0,0.0,10.5,0.0,0.0,-7.0,7.54
0,0.0,0.0,10.2,1.0,-0.6,-7.5,10.75
0,0.0,0.0,14.0,0.0,2.6,2.0,16.92
0,0.0,0.0,9.8,0.0,6.0,2.2,16.92
0,0.0,0.0,7.0,1.0,-0.3,-6.5,10.75
0,0.0,0.0,9.6,1.0,-1.5,-9.0,5.79
0,0.0,0.0,10.7,1.0,-0.5,-8.0,8.12
0,0.0,0.0,12.0,0.0,4.5,-1.6,11.08
0,0.0,0.0,11.5,0.0,7.8,5.3,11.34
0,0.0,0.0,9.7,0.0,6.3,4.9,6.25
0,2.7,0.0,10.5,0.0,6.0,1.5,15.71
0,1.9,0.0,8.9,0.0,4.2,-0.6,13.04
0,1.4,0.0,7.3,0.0,2.5,-1.1,14.5
0,2.3,0.0,12.5,0.0,1.6,-4.1,19.95
0,3.9,0.0,8.4,0.0,2.0,-1.0,24.5
0,1.2,0.0,9.1,0.0,2.6,-0.5,21.09
0,7.9,0.0,10.5,0.0,2.5,1.0,18.66
0,0.9,0.0,8.0,0.0,2.2,0.0,11.25
0,0.8,0.0,7.6,0.0,1.0,-3.5,7.67
0,0.8,0.0,13.7,0.0,1.0,-3.5,13.29
0,12.5,0.0,13.5,0.0,3.5,3.0,13.62
4,0.0,0.0,12.2,0.0,4.0,-0.8,4.0
0,5.5,0.0,11.8,0.0,3.8,-2.0,13.67
4,0.0,0.0,12.6,0.0,5.0,3.5,20.5
0,0.0,0.0,16.0,0.0,5.4,-1.2,6.04
0,0.0,0.0,11.1,0.0,7.5,4.5,6.38
0,0.0,0.0,12.5,0.0,0.2,-5.5,8.5
0,0.0,0.0,12.7,0.0,4.5,0.6,16.71
0,1.8,0.0,13.0,0.0,7.8,7.3,21.12
0,0.5,0.0,9.3,1.0,-1.8,-5.6,17.0
0,0.1,0.0,7.6,0.0,0.0,-3.5,13.29
0,0.0,0.0,6.8,1.0,-2.9,-8.5,6.58
0,0.0,0.0,9.1,1.0,-1.7,-7.8,10.08
0,0.0,0.0,11.2,0.0,0.5,-5.0,9.33
4,0.0,0.0,8.1,1.0,-0.1,-6.0,5.71
4,0.0,0.0,9.2,1.0,-5.5,-9.5,4.63
0,0.0,0.0,11.8,0.0,1.5,-7.2,4.96
0,0.0,0.0,12.8,0.0,0.0,-5.8,4.83
0,0.0,0.0,10.5,1.0,-0.8,-6.2,5.75
0,0.0,0.0,9.2,0.0,3.5,-2.4,8.5
0,0.0,0.0,9.4,1.0,-1.5,-6.5,7.38
4,0.0,0.0,9.5,0.0,4.0,-3.6,11.75
0,2.0,0.0,11.4,0.0,6.0,0.6,11.17
0,8.5,0.0,10.7,0.0,7.5,6.5,11.0
0,5.4,0.0,11.1,0.0,7.5,5.5,14.29
0,0.0,0.0,14.5,0.0,6.0,2.0,11.46
0,7.9,0.0,13.6,0.0,8.5,3.2,10.58
0,0.4,0.0,15.7,0.0,6.0,0.9,8.38
0,0.4,0.0,13.6,0.0,8.4,5.5,3.17
0,0.0,0.0,15.2,0.0,4.5,-1.0,7.96
0,0.0,0.0,16.0,0.0,9.3,3.1,7.58
0,0.0,0.0,14.0,0.0,5.1,-1.4,6.17
0,0.0,0.0,15.1,0.0,2.0,-4.9,5.66
0,0.0,0.0,15.0,0.0,2.0,1.4,12.62
0,3.0,0.0,14.8,0.0,10.0,7.0,8.17
0,5.3,0.0,13.1,0.0,7.5,1.9,9.29
0,15.3,0.0,10.6,0.0,2.4,1.8,4.17
0,0.1,0.0,9.8,0.0,6.8,6.5,6.21
4,0.0,0.0,13.2,0.0,2.0,-1.5,3.88
0,1.4,0.0,14.4,0.0,4.4,-1.8,3.17
0,0.9,0.0,12.5,0.0,7.4,7.5,6.96
0,3.2,0.0,9.4,0.0,4.5,0.5,3.63
0,1.7,0.0,11.4,0.0,1.4,-3.0,6.92
0,0.4,0.0,9.0,0.0,4.4,4.0,15.96
0,0.1,0.0,9.0,0.0,2.4,0.7,7.33
0,0.0,0.0,9.0,0.0,5.4,1.2,13.5
0,0.2,0.0,11.8,0.0,5.9,2.0,9.96
0,2.5,0.0,13.4,0.0,8.0,5.4,16.25
0,0.9,0.0,11.0,0.0,5.0,3.7,12.0
0,7.9,0.0,13.0,0.0,2.5,-3.0,11.83
0,1.9,0.0,14.0,0.0,3.5,0.1,5.58
0,0.5,0.0,14.8,0.0,7.7,3.1,6.92
0,0.0,0.0,17.0,0.0,9.0,9.5,16.58
0,0.0,0.0,14.1,0.0,7.6,3.8,8.79
0,1.1,0.0,13.0,0.0,3.9,-0.9,4.46
4,0.0,0.0,11.6,0.0,2.0,-0.5,5.37
0,0.0,0.0,13.5,0.0,0.0,-4.5,3.33
0,0.0,0.0,12.2,0.0,2.0,-1.8,5.29
4,0.0,0.0,12.4,0.0,2.2,-2.0,3.92
4,0.0,0.0,11.0,0.0,3.8,2.5,4.12
0,0.0,0.0,14.6,0.0,1.8,-4.0,5.04
0,5.0,0.0,16.2,0.0,5.5,1.2,10.08
0,1.3,0.0,13.2,0.0,10.0,10.6,3.46
0,0.0,0.0,15.4,0.0,9.5,6.6,3.29
0,0.0,0.0,19.1,0.0,5.0,3.8,3.0
0,0.0,0.0,19.3,0.0,11.6,9.0,4.25
0,6.3,0.0,20.0,0.0,6.5,3.2,4.63
0,1.1,0.0,17.0,0.0,11.6,12.0,3.04
0,0.0,0.0,18.4,0.0,7.2,3.5,4.96
0,0.0,0.0,16.6,0.0,9.9,9.0,4.54
0,0.7,0.0,19.5,0.0,9.6,9.5,3.29
0,0.0,0.0,15.9,0.0,10.5,9.5,7.83
0,0.2,0.0,17.0,0.0,7.8,3.4,6.13
0,0.0,0.0,16.6,0.0,6.2,1.9,11.08
0,1.3,0.0,14.8,0.0,9.1,7.9,6.5
0,1.6,0.0,16.3,0.0,9.3,7.0,3.54
0,0.0,0.0,20.2,0.0,4.5,1.6,2.96
0,0.0,0.0,21.0,0.0,8.8,6.2,1.87
0,0.0,0.0,20.5,0.0,10.0,6.5,4.67
0,0.0,0.0,19.8,0.0,9.9,7.5,3.67
0,0.0,0.0,20.0,0.0,10.0,7.4,3.33
0,0.0,0.0,22.4,0.0,8.0,5.0,5.33
0,0.0,0.0,21.2,0.0,10.5,7.5,3.42
0,0.0,0.0,20.8,0.0,7.8,7.5,3.13
0,0.0,0.0,21.6,0.0,9.9,7.5,5.13
0,0.0,0.0,19.4,0.0,11.8,8.5,5.96
0,3.0,0.0,16.5,0.0,10.0,6.4,5.41
0,6.6,0.0,15.4,0.0,7.6,4.9,9.38
0,5.6,0.0,16.4,0.0,8.4,6.6,10.41
0,12.0,0.0,15.7,0.0,11.0,10.2,6.0
0,1.2,0.0,16.0,0.0,9.4,8.5,13.75
0,1.0,0.0,17.8,0.0,8.5,5.4,8.0
0,2.5,0.0,19.2,0.0,12.6,11.5,11.75
0,11.8,0.0,17.2,0.0,11.2,9.3,7.12
0,1.5,0.0,17.5,0.0,10.5,10.5,5.37
0,0.0,0.0,14.0,0.0,10.5,9.6,8.21
0,0.0,0.0,20.9,0.0,9.7,7.9,9.13
0,0.5,0.0,23.4,0.0,13.2,12.5,12.0
0,5.4,0.0,17.6,0.0,13.5,10.2,2.71
0,1.6,0.0,15.4,0.0,11.4,11.2,12.38
4,0.0,0.0,16.4,0.0,9.2,8.4,15.67
0,0.0,0.0,16.2,0.0,9.4,5.8,7.96
4,0.0,0.0,16.8,0.0,9.2,5.5,3.13
0,0.1,0.0,17.6,0.0,9.5,6.0,2.42
0,0.0,0.0,18.0,0.0,11.4,10.2,4.12
0,0.0,0.0,18.4,0.0,8.0,4.5,3.79
0,2.0,0.0,19.3,0.0,9.0,4.0,3.46
0,0.0,0.0,17.3,0.0,10.4,7.5,10.17
0,0.2,0.0,18.7,0.0,12.0,7.2,6.67
0,0.0,0.0,15.6,0.0,10.3,9.2,5.25
0,0.1,0.0,15.6,0.0,6.6,4.0,8.08
0,0.1,0.0,17.5,0.0,12.5,12.2,12.12
0,4.0,0.0,18.4,0.0,8.6,5.5,11.08
0,0.1,0.0,16.4,0.0,9.9,10.1,10.04
0,0.0,0.0,18.9,0.0,8.4,5.1,4.58
0,0.1,0.0,18.0,0.0,10.2,6.0,2.46
0,0.3,0.0,19.5,0.0,12.1,9.0,5.37
0,0.0,0.0,22.5,0.0,15.5,12.0,4.46
0,0.0,0.0,20.5,0.0,14.4,11.3,2.83
4,0.0,0.0,19.0,0.0,11.5,8.2,8.87
0,0.0,0.0,19.2,0.0,10.2,6.8,7.04
0,0.0,0.0,18.4,0.0,7.6,3.2,2.42
0,0.0,0.0,19.2,0.0,13.0,12.8,2.25
0,0.0,0.0,19.0,0.0,8.6,4.2,4.54
0,0.0,0.0,21.4,0.0,9.4,4.8,2.13
0,0.0,0.0,20.2,0.0,7.8,4.0,3.04
0,0.0,0.0,17.6,0.0,9.6,6.0,5.96
0,0.0,0.0,18.0,0.0,11.0,6.5,2.96
0,0.0,0.0,20.5,0.0,6.7,2.6,2.37
0,0.0,0.0,21.0,0.0,8.0,5.0,2.58
0,0.0,0.0,21.0,0.0,9.0,5.0,2.42
0,0.0,0.0,20.0,0.0,8.2,4.0,2.71
0,0.0,0.0,20.5,0.0,12.6,10.0,6.13
0,0.0,0.0,18.7,0.0,13.3,9.5,7.04
0,0.0,0.0,21.5,0.0,10.2,6.1,7.87
0,0.0,0.0,19.0,0.0,10.0,4.8,8.83
0,0.0,0.0,19.6,0.0,11.1,5.9,7.38
0,0.0,0.0,19.9,0.0,8.5,5.1,2.83
0,0.0,0.0,23.1,0.0,9.4,4.7,5.29
0,15.0,0.0,20.0,0.0,10.0,5.8,5.96
0,7.8,0.0,19.8,0.0,13.4,14.2,13.33
0,7.1,0.0,19.0,0.0,13.2,13.0,10.37
0,4.7,0.0,17.8,0.0,8.8,4.5,6.46
0,9.8,0.0,16.4,0.0,7.0,3.0,4.88
0,3.1,0.0,18.7,0.0,9.8,8.8,7.41
0,20.3,0.0,18.4,0.0,6.6,4.5,9.33
0,4.3,0.0,19.8,0.0,9.5,8.0,10.46
0,0.0,0.0,22.6,0.0,13.5,13.5,10.0
0,0.0,0.0,22.3,0.0,15.3,13.0,6.38
0,2.0,0.0,23.5,0.0,13.0,10.0,6.08
0,0.0,0.0,20.0,0.0,13.8,12.2,4.46
0,0.0,0.0,18.0,0.0,9.8,9.8,8.46
0,0.0,0.0,18.5,0.0,14.3,14.2,7.25
0,0.0,0.0,16.3,0.0,13.1,11.6,7.46
0,0.0,0.0,18.6,0.0,10.0,7.5,6.25
0,0.0,0.0,16.4,0.0,10.0,7.6,5.13
0,0.0,0.0,16.6,0.0,13.0,11.7,6.0
0,2.1,0.0,18.5,0.0,7.4,4.2,8.54
0,0.2,0.0,18.0,0.0,6.6,2.1,8.42
0,3.2,0.0,17.0,0.0,7.7,3.6,4.0
0,0.2,0.0,18.2,0.0,10.0,8.0,6.42
0,2.9,0.0,16.8,0.0,8.0,3.3,7.38
0,1.9,0.0,19.0,0.0,10.4,8.0,5.5
0,0.9,0.0,21.5,0.0,11.5,6.5,10.41
4,0.0,0.0,19.2,0.0,6.4,0.4,5.75
0,10.6,0.0,17.6,0.0,5.2,0.4,7.38
0,11.8,0.0,17.5,0.0,14.2,13.0,10.13
0,5.1,0.0,20.0,0.0,14.0,13.2,13.42
0,0.0,0.0,23.0,0.0,14.2,13.8,4.92
0,0.1,0.0,18.5,0.0,10.5,1.5,3.46
0,3.7,0.0,18.5,0.0,8.5,3.6,2.46
0,1.0,0.0,15.6,0.0,10.8,3.5,1.42
0,0.4,0.0,15.4,0.0,10.8,11.5,11.04
0,0.0,0.0,15.0,0.0,12.0,9.0,14.96
0,0.0,0.0,16.0,0.0,7.5,4.0,10.79
0,0.0,0.0,16.1,0.0,8.3,3.0,4.17
0,1.2,0.0,18.8,0.0,7.5,1.0,5.13
0,19.1,0.0,15.3,0.0,12.5,10.5,13.29
0,11.9,0.0,14.6,0.0,11.6,10.8,18.75
0,0.1,0.0,15.0,0.0,11.1,10.4,13.59
0,5.7,0.0,18.5,0.0,11.1,9.4,8.29
0,1.9,0.0,17.6,0.0,10.5,10.5,14.37
0,0.9,0.0,16.4,0.0,10.5,8.9,8.96
0,4.6,0.0,16.9,0.0,9.9,7.0,8.0
0,1.5,0.0,16.9,0.0,9.1,4.3,9.67
0,4.6,0.0,15.8,0.0,11.5,10.1,16.92
0,0.4,0.0,15.6,0.0,10.0,7.0,12.83
0,4.1,0.0,16.7,0.0,12.5,11.0,17.33
0,0.1,0.0,18.1,0.0,13.8,12.6,14.0
0,0.0,0.0,20.0,0.0,15.0,14.5,5.46
0,0.0,0.0,15.5,0.0,9.5,3.5,4.79
0,0.0,0.0,18.4,0.0,12.3,8.0,2.04
0,0.0,0.0,15.4,0.0,9.5,2.8,4.46
0,0.0,0.0,15.5,0.0,5.7,1.1,1.75
0,3.3,0.0,14.8,0.0,4.7,-0.9,3.21
0,3.4,0.0,17.2,0.0,8.3,5.4,8.17
0,0.0,0.0,17.4,0.0,11.4,8.1,12.58
0,1.5,0.0,19.4,0.0,13.1,8.4,14.42
0,2.0,0.0,16.0,0.0,11.5,8.1,20.41
0,1.1,0.0,15.5,0.0,10.9,7.8,16.46
0,1.0,0.0,14.5,0.0,8.0,4.2,9.71
0,1.0,0.0,13.6,0.0,7.4,2.6,11.08
0,0.3,0.0,13.2,0.0,6.4,2.0,12.08
0,3.4,0.0,13.6,0.0,9.0,6.4,7.62
0,0.6,0.0,15.5,0.0,10.5,6.2,15.59
0,9.6,0.0,16.5,0.0,11.4,11.8,13.88
0,0.0,0.0,16.8,0.0,13.2,6.2,7.5
0,0.0,0.0,15.2,0.0,7.7,1.5,3.04
0,0.0,0.0,14.6,0.0,9.8,3.6,1.21
0,0.0,0.0,15.6,0.0,4.0,-1.4,8.96
0,0.0,0.0,13.0,0.0,12.0,8.5,6.04
0,0.0,0.0,12.6,0.0,7.6,0.6,1.13
0,0.3,0.0,15.6,0.0,8.9,5.2,3.54
0,1.7,0.0,15.3,0.0,10.0,7.3,4.63
0,0.7,0.0,16.5,0.0,11.4,3.3,9.29
0,0.2,0.0,15.1,0.0,9.1,5.0,9.04
0,9.9,0.0,16.7,0.0,10.5,8.5,6.42
0,9.4,0.0,13.5,0.0,11.0,5.8,3.25
0,28.0,0.0,13.9,0.0,8.5,5.0,8.92
0,1.1,0.0,7.7,0.0,6.9,5.7,20.33
0,0.0,0.0,7.4,0.0,1.3,-3.0,9.59
0,0.0,0.0,9.9,1.0,-1.1,-9.9,6.38
4,0.0,0.0,9.4,0.0,7.7,5.0,16.75
4,0.0,0.0,10.0,0.0,7.5,6.4,17.67
0,4.3,0.0,8.2,0.0,7.8,5.5,9.71
0,2.7,0.0,10.8,1.0,-1.4,-5.8,9.87
0,0.6,0.0,11.4,0.0,6.4,5.4,17.96
0,1.2,0.0,13.2,0.0,2.4,-2.0,7.38
0,0.0,0.0,13.0,0.0,9.0,9.4,17.75
0,0.0,0.0,9.7,0.0,9.4,7.0,16.33
0,0.0,0.0,9.8,0.0,8.2,4.5,14.12
0,0.0,0.0,8.6,0.0,5.6,2.5,12.58
0,0.0,0.0,7.7,0.0,3.3,-3.6,4.04
0,0.0,0.0,8.1,1.0,-2.5,-8.3,3.83
0,0.0,0.0,7.5,0.0,2.4,2.1,1.54
0,2.2,0.0,10.6,0.0,2.4,-0.4,9.08
0,0.4,0.0,15.4,0.0,7.3,3.9,11.96
0,5.0,0.0,14.5,0.0,10.0,9.0,10.88
0,4.9,0.0,13.0,0.0,10.3,8.3,10.08
0,1.0,0.0,11.8,0.0,9.4,4.8,12.38
0,0.2,0.0,14.3,0.0,6.0,2.3,11.83
0,3.1,0.0,10.6,0.0,7.6,7.6,4.04
0,13.9,0.0,11.5,0.0,6.9,3.6,5.5
0,0.4,0.0,11.7,0.0,9.5,9.0,5.09
0,0.3,0.0,10.1,0.0,9.9,8.9,10.92
0,3.0,0.0,9.4,0.0,6.2,4.2,8.67
0,0.8,0.0,12.0,0.0,5.8,4.4,12.42
0,0.1,0.0,12.2,0.0,9.2,9.5,10.04
0,3.2,0.0,13.0,0.0,10.8,7.5,11.63
0,3.6,0.0,11.0,0.0,7.5,4.0,1.63
0,0.0,0.0,12.0,0.0,5.0,-1.2,8.29
0,0.0,0.0,9.2,0.0,8.0,6.5,8.96
0,0.0,0.0,7.8,0.0,6.8,5.0,6.46
0,0.6,0.0,7.8,0.0,6.4,2.0,5.83
0,6.0,0.0,6.8,0.0,6.1,2.4,10.63
0,0.0,0.0,5.9,0.0,5.2,4.4,6.71
0,0.0,0.0,6.4,0.0,0.6,-3.9,2.29
0,1.2,0.0,10.8,0.0,0.7,-2.6,7.5
0,3.1,0.0,8.0,1.0,-2.5,-7.8,1.96
0,0.1,0.0,5.0,1.0,-1.0,-2.2,10.29
0,23.8,0.0,6.2,1.0,-1.2,-5.8,4.5
0,11.8,0.0,6.8,1.0,-1.0,0.0,20.88
0,4.7,0.0,6.4,0.0,5.0,4.3,17.37
0,2.3,0.0,10.6,0.0,1.0,-1.2,6.87
0,0.6,0.0,10.8,0.0,1.4,1.6,7.5
0,3.4,0.0,12.4,1.0,-1.8,-6.4,9.42
0,1.8,0.0,11.0,0.0,4.8,5.0,24.62
0,1.9,0.0,10.0,0.0,4.5,0.5,9.25
0,40.7,0.0,6.5,0.0,3.5,-1.5,9.42
0,0.0,0.0,6.5,0.0,3.2,0.8,9.59
4,0.0,0.0,2.8,1.0,-0.6,-5.5,7.83
0,0.0,0.0,3.5,1.0,-1.0,-7.0,9.87
0,0.0,0.0,2.5,1.0,-1.0,-4.5,10.46
0,0.0,0.0,4.2,1.0,-2.0,-7.5,10.83
0,0.5,0.0,4.9,1.0,-1.1,-6.4,7.58
0,0.0,0.0,5.9,1.0,-1.0,-3.4,6.83
0,0.0,0.0,6.6,1.0,-0.9,-6.5,8.5
0,0.2,0.0,8.5,0.0,4.4,2.5,7.75
0,0.0,0.0,7.9,0.0,4.0,-1.5,7.96
0,0.2,0.0,8.4,0.0,4.5,-0.5,11.25
0,0.0,0.0,4.1,1.0,-0.6,-4.4,7.67
0,10.8,0.0,4.6,1.0,-6.0,-10.8,10.63
0,13.8,0.0,6.6,0.0,0.0,1.0,13.46
4,0.0,0.0,6.8,0.0,4.0,2.5,8.38
0,1.0,0.0,7.4,0.0,5.0,4.0,12.04
0,5.0,0.0,7.8,1.0,-0.5,-3.2,4.42
0,3.7,0.0,8.0,0.0,7.3,3.8,3.0
0,0.3,0.0,6.0,0.0,5.4,1.2,6.0
0,8.7,0.0,7.0,1.0,-0.8,-6.0,4.12
0,7.8,0.0,5.4,1.0,-0.8,-3.5,17.29
0,13.5,0.0,7.6,1.0,-2.5,-7.5,14.04
0,0.2,0.0,7.5,0.0,1.2,-2.6,17.12
0,5.5,0.0,7.7,0.0,2.0,-2.5,8.42
0,7.9,0.0,12.9,1.0,-0.5,-4.9,12.54
0,8.3,0.0,13.4,0.0,7.5,7.8,5.04
0,0.0,0.0,9.8,0.0,9.0,6.3,3.42
0,0.1,0.0,11.9,0.0,6.7,0.7,3.42
0,0.0,0.0,13.9,0.0,8.1,5.5,8.92
0,0.0,0.0,11.8,0.0,8.7,-0.8,14.09
0,0.9,0.0,10.6,0.0,9.6,5.0,12.33
4,0.0,0.0,10.4,0.0,7.0,2.2,12.46
0,0.7,0.0,7.4,0.0,5.5,0.8,5.13
0,0.2,0.0,9.2,0.0,4.1,1.2,9.92
0,0.4,0.0,9.5,0.0,5.4,3.5,19.55
4,0.0,0.0,6.8,0.0,2.0,-1.5,12.29
0,3.7,0.0,5.8,0.0,1.4,-3.0,15.29
0,1.7,0.0,1.5,1.0,-1.0,-5.5,11.5
0,0.2,0.0,2.9,1.0,-1.0,-7.2,8.92
0,0.0,0.0,8.3,1.0,-0.5,-3.5,6.75
0,5.5,0.0,8.9,0.0,0.6,-3.8,10.79
0,2.0,0.0,5.5,0.0,2.2,-0.6,17.5
0,0.0,0.0,0.0,1.0,-0.5,-3.0,16.08
0,0.0,0.0,2.5,1.0,-5.0,-8.5,11.71
0,0.0,0.0,3.2,1.0,-4.0,-8.3,9.67
0,0.9,0.0,8.9,1.0,-3.5,-3.4,8.67
0,2.6,0.0,6.1,0.0,0.9,-2.9,12.17
0,2.5,0.0,3.2,1.0,-1.5,-7.5,8.08
0,0.3,0.0,2.8,1.0,-4.3,-6.4,7.08
0,1.2,0.0,3.0,1.0,-7.4,-12.9,6.34
0,0.0,0.0,1.8,1.0,-6.0,-7.1,4.58
0,0.0,0.0,2.5,1.0,-9.0,-13.2,4.08
0,0.1,0.0,3.0,1.0,-7.0,-11.2,10.88
0,12.0,0.0,7.2,0.0,2.2,1.6,17.21
0,2.5,0.0,7.4,0.0,4.0,-0.2,8.25
0,0.6,0.0,5.3,0.0,4.8,1.0,5.91
0,0.2,0.0,6.2,0.0,4.5,3.6,1.08
0,0.0,0.0,5.2,0.0,3.9,1.3,4.92
0,0.1,0.0,4.2,0.0,2.8,0.9,6.38
0,0.0,0.0,5.2,0.0,2.2,-4.0,12.46
0,0.0,0.0,5.5,0.0,3.0,0.0,8.67
0,0.0,0.0,4.7,0.0,3.5,0.2,7.62
0,0.0,0.0,6.6,0.0,0.8,-2.0,6.83
0,0.0,0.0,6.3,1.0,-1.4,-8.5,11.21
0,0.0,0.0,7.0,0.0,2.4,-3.1,7.17
0,0.0,0.0,8.4,1.0,-4.7,-12.1,2.62
4,0.0,0.0,8.3,1.0,-4.0,-10.5,1.08
0,0.0,0.0,9.8,1.0,-3.3,-10.5,7.96
4,0.0,0.0,6.4,1.0,-1.6,-8.5,9.0
0,0.8,0.0,6.4,0.0,4.5,1.0,3.92
0,7.5,0.0,6.8,0.0,3.8,2.0,8.5
0,6.5,0.0,6.0,0.0,3.5,2.5,11.58
0,0.0,0.0,5.4,0.0,3.1,2.5,15.34
0,0.0,0.0,6.5,0.0,2.9,2.2,5.33
0,0.0,0.0,7.6,0.0,3.9,3.5,5.75
0,6.3,0.0,4.5,0.0,4.0,3.5,16.17
0,17.6,0.0,4.5,0.0,2.1,0.5,15.0
0,10.0,0.0,5.5,0.0,3.2,2.0,14.67
0,0.6,0.0,7.7,0.0,3.6,3.0,7.33
0,0.9,0.0,10.7,0.0,4.4,4.2,4.08
0,0.0,0.0,8.5,0.0,4.5,-1.0,9.5
0,0.0,0.0,6.8,0.0,3.2,0.2,14.92
0,0.0,0.0,3.4,0.0,1.8,-0.4,9.75
4,0.0,0.0,6.3,0.0,0.5,0.0,7.04
0,0.0,0.0,7.6,0.0,0.0,-6.2,6.5
0,0.0,0.0,6.4,1.0,-2.2,-9.0,5.37
4,0.0,0.0,5.0,0.0,2.4,-1.0,5.33
0,0.0,0.0,9.5,1.0,-3.5,-10.4,10.54
0,3.9,0.0,12.0,0.0,4.8,2.9,13.17
0,2.1,0.0,12.0,0.0,8.7,6.3,14.54
0,0.8,0.0,11.8,0.0,7.6,3.0,18.5
4,0.0,0.0,9.5,0.0,1.2,-2.5,9.42
0,0.0,0.0,9.6,1.0,-2.0,-6.8,5.46
0,0.0,0.0,11.2,0.0,1.8,-3.8,4.96
0,0.0,0.0,12.6,1.0,-2.0,-8.0,3.42
0,0.0,0.0,10.8,1.0,-0.8,-6.8,7.87
0,0.0,0.0,11.0,0.0,5.0,0.0,13.75
0,0.0,0.0,12.5,0.0,3.8,-3.2,6.38
0,0.2,0.0,18.6,0.0,1.5,-2.8,5.04
0,1.6,0.0,13.0,0.0,8.0,2.6,14.37
0,14.0,0.0,15.6,0.0,9.0,4.6,9.59
0,3.5,0.0,15.7,0.0,6.0,3.6,17.62
0,1.0,0.0,10.5,0.0,3.0,1.0,19.04
0,2.1,0.0,11.5,0.0,2.5,-1.5,9.96
0,2.9,0.0,14.7,0.0,4.2,-1.6,14.5
0,0.0,0.0,12.1,0.0,8.6,9.5,17.16
0,0.0,0.0,12.5,0.0,4.0,1.0,9.87
0,0.0,0.0,10.6,0.0,3.1,-0.8,3.71
0,0.0,0.0,12.1,0.0,2.0,-2.0,8.67
